name,position,team_name,ict_index_gw,opponent_team,starts_gw,total_points_gw,transfers_balance,value,was_home,avg_home_difficulty,avg_away_difficulty,avg_difficulty,team_id,opponent_team_difficulty,name_substring
Ryan Giles,DEF,Luton,0.0,20,0,0,-55,42,False,,,,,2.894736842105263,Giles
Admiral Muskwe,FWD,Luton,0.0,20,0,0,-32,45,False,,,,,2.894736842105263,Muskwe
Edson Álvarez Velázquez,MID,West Ham,4.0,11,1,2,-131,50,True,2.6842105263157894,3.1052631578947367,2.894736842105263,19.0,2.894736842105263,Velázquez
Jakub Kiwior,DEF,Arsenal,0.0,18,0,1,-13798,43,False,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.8157894736842106,Kiwior
Lloyd Kelly,DEF,Bournemouth,1.7,5,1,6,-1010,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,3.0,2.894736842105263,Kelly
Vitalii Mykolenko,DEF,Everton,0.0,4,0,0,-114796,46,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,8.0,2.894736842105263,Mykolenko
Callan McKenna,GK,Bournemouth,0.0,5,0,0,23,40,True,2.6842105263157894,3.1052631578947367,2.894736842105263,3.0,2.894736842105263,McKenna
Aidan Francis-Clarke,DEF,Luton,0.0,20,0,0,-8,40,False,,,,,2.894736842105263,Francis-Clarke
Emerson Leite de Souza Junior,DEF,Spurs,0.0,1,0,0,873,43,True,2.631578947368421,3.0,2.8157894736842106,18.0,2.736842105263157,Junior
Emerson Leite de Souza Junior,DEF,Spurs,2.6,7,1,1,873,43,False,2.631578947368421,3.0,2.8157894736842106,18.0,2.8684210526315788,Junior
Joël Veltman,DEF,Brighton,1.4,3,0,1,392,43,False,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.894736842105263,Veltman
Miguel Almirón Rejala,MID,Newcastle,0.0,17,0,0,-3955,60,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.894736842105263,Rejala
Bobby Thomas,DEF,Burnley,0.0,14,0,0,-3,40,False,,,,,2.8421052631578947,Thomas
Yago de Santiago Alonso,MID,Spurs,0.0,1,0,0,1,45,True,2.631578947368421,3.0,2.8157894736842106,18.0,2.736842105263157,Alonso
Yago de Santiago Alonso,MID,Spurs,0.0,7,0,0,1,45,False,2.631578947368421,3.0,2.8157894736842106,18.0,2.8684210526315788,Alonso
Charlie Goode,DEF,Brentford,0.0,9,0,0,-237,39,False,2.6842105263157894,3.1052631578947367,2.894736842105263,4.0,2.8684210526315788,Goode
Luke Chambers,DEF,Liverpool,0.0,19,0,0,-12,40,False,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.894736842105263,Chambers
Alejo Véliz,FWD,Spurs,0.0,1,0,0,-10,54,True,2.631578947368421,3.0,2.8157894736842106,18.0,2.736842105263157,Véliz
Alejo Véliz,FWD,Spurs,0.0,7,0,0,-10,54,False,2.631578947368421,3.0,2.8157894736842106,18.0,2.8684210526315788,Véliz
Kepa Arrizabalaga,GK,Chelsea,0.0,2,0,0,-27,50,False,2.631578947368421,3.0,2.8157894736842106,6.0,2.8157894736842106,Arrizabalaga
Kepa Arrizabalaga,GK,Chelsea,0.0,18,0,0,-27,50,True,2.631578947368421,3.0,2.8157894736842106,6.0,2.8157894736842106,Arrizabalaga
Mark Travers,GK,Bournemouth,1.2,5,1,6,2869,40,True,2.6842105263157894,3.1052631578947367,2.894736842105263,3.0,2.894736842105263,Travers
Leo Castledine,MID,Chelsea,0.0,2,0,0,-3,45,False,2.631578947368421,3.0,2.8157894736842106,6.0,2.8157894736842106,Castledine
Leo Castledine,MID,Chelsea,0.0,18,0,0,-3,45,True,2.631578947368421,3.0,2.8157894736842106,6.0,2.8157894736842106,Castledine
Tawanda Chirewa,MID,Wolves,0.0,12,0,0,-24,44,True,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.763157894736842,Chirewa
Sam Proctor,GK,Aston Villa,0.0,7,0,0,-3,40,True,2.631578947368421,3.0,2.8157894736842106,2.0,2.8684210526315788,Proctor
Guglielmo Vicario,GK,Spurs,1.4,1,1,1,66115,53,True,2.631578947368421,3.0,2.8157894736842106,18.0,2.736842105263157,Vicario
Guglielmo Vicario,GK,Spurs,1.7,7,1,1,66115,53,False,2.631578947368421,3.0,2.8157894736842106,18.0,2.8684210526315788,Vicario
Isaac Hayden,MID,Newcastle,0.0,17,0,0,-4,44,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.894736842105263,Hayden
Mike Trésor,MID,Burnley,0.0,14,0,0,-34,53,False,,,,,2.8421052631578947,Trésor
Jamaal Lascelles,DEF,Newcastle,0.0,17,0,0,-24265,38,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.894736842105263,Lascelles
Andrew Robertson,DEF,Liverpool,18.0,19,1,9,-28754,65,False,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.894736842105263,Robertson
Giovani Lo Celso,MID,Spurs,2.1,1,0,1,-7,48,True,2.631578947368421,3.0,2.8157894736842106,18.0,2.736842105263157,Celso
Giovani Lo Celso,MID,Spurs,5.2,7,0,1,-7,48,False,2.631578947368421,3.0,2.8157894736842106,18.0,2.8684210526315788,Celso
Louis Jackson,DEF,Man Utd,0.0,6,0,0,32,40,True,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.8157894736842106,Jackson
Jeffrey Schlupp,MID,Crystal Palace,5.9,10,0,9,-108,48,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,7.0,2.894736842105263,Schlupp
Alex Iwobi,MID,Fulham,2.8,8,1,2,-1948,53,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,9.0,2.8684210526315788,Iwobi
Fletcher Holman,FWD,Wolves,0.0,12,0,0,8,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.763157894736842,Holman
Cody Gakpo,FWD,Liverpool,7.6,19,1,2,-2238,71,False,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.894736842105263,Gakpo
Nicolas Jackson,FWD,Chelsea,4.4,2,1,2,544086,69,False,2.631578947368421,3.0,2.8157894736842106,6.0,2.8157894736842106,Jackson
Nicolas Jackson,FWD,Chelsea,6.7,18,1,6,544086,69,True,2.631578947368421,3.0,2.8157894736842106,6.0,2.8157894736842106,Jackson
Nikola Vlašić,MID,West Ham,0.0,11,0,0,-14,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,19.0,2.894736842105263,Vlašić
Adam Lallana,MID,Brighton,0.0,3,0,0,-14,49,False,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.894736842105263,Lallana
Hugo Bueno López,DEF,Wolves,0.0,12,0,1,-103,44,True,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.763157894736842,López
Alphonse Areola,GK,West Ham,5.3,11,1,1,-138950,42,True,2.6842105263157894,3.1052631578947367,2.894736842105263,19.0,2.894736842105263,Areola
Alisson Ramses Becker,GK,Liverpool,4.5,19,1,3,-8683,57,False,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.894736842105263,Becker
Pape Matar Sarr,MID,Spurs,3.0,1,0,1,-5633,44,True,2.631578947368421,3.0,2.8157894736842106,18.0,2.736842105263157,Sarr
Pape Matar Sarr,MID,Spurs,3.1,7,1,2,-5633,44,False,2.631578947368421,3.0,2.8157894736842106,18.0,2.8684210526315788,Sarr
Aribim Pepple,FWD,Luton,0.0,20,0,0,-17,45,False,,,,,2.894736842105263,Pepple
Matt Doherty,DEF,Wolves,3.2,12,1,2,-776,43,True,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.763157894736842,Doherty
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,0.0,12,0,0,-5,54,True,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.763157894736842,Guedes
Ellis Simms,FWD,Everton,0.0,4,0,0,-5,45,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,8.0,2.894736842105263,Simms
Jonathan Castro Otto,DEF,Wolves,0.0,12,0,0,-10,43,True,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.763157894736842,Otto
Taiwo Awoniyi,FWD,Nott'm Forest,0.0,13,0,0,-2069,63,True,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.736842105263157,Awoniyi
Mads Roerslev Rasmussen,DEF,Brentford,0.1,9,0,1,-6626,44,False,2.6842105263157894,3.1052631578947367,2.894736842105263,4.0,2.8684210526315788,Rasmussen
Calvin Bassey,DEF,Fulham,1.5,8,1,2,-1001,44,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,9.0,2.8684210526315788,Bassey
James Ward-Prowse,MID,West Ham,1.2,11,0,1,-30016,58,True,2.6842105263157894,3.1052631578947367,2.894736842105263,19.0,2.894736842105263,Ward-Prowse
Konstantinos Tsimikas,DEF,Liverpool,0.0,19,0,0,-3635,44,False,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.894736842105263,Tsimikas
Mahmoud Dahoud,MID,Brighton,0.0,3,0,0,-18,48,False,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.894736842105263,Dahoud
Ian Maatsen,MID,Chelsea,0.0,2,0,0,-16,51,False,2.631578947368421,3.0,2.8157894736842106,6.0,2.8157894736842106,Maatsen
Ian Maatsen,MID,Chelsea,0.0,18,0,0,-16,51,True,2.631578947368421,3.0,2.8157894736842106,6.0,2.8157894736842106,Maatsen
Ryan Gravenberch,MID,Liverpool,5.7,19,1,2,138,50,False,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.894736842105263,Gravenberch
Sofyan Amrabat,MID,Man Utd,0.1,6,0,1,-59,50,True,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.8157894736842106,Amrabat
Max Lowe,DEF,Sheffield Utd,0.0,15,0,0,-3,43,False,,,,,2.8157894736842106,Lowe
Joe Whitworth,GK,Crystal Palace,0.0,10,0,0,-430,39,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,7.0,2.894736842105263,Whitworth
Thomas Cannon,FWD,Everton,0.0,4,0,0,-6,45,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,8.0,2.894736842105263,Cannon
Hannibal Mejbri,MID,Man Utd,0.0,6,0,0,-87,43,True,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.8157894736842106,Mejbri
Boubacar Kamara,MID,Aston Villa,0.0,7,0,0,-45,50,True,2.631578947368421,3.0,2.8157894736842106,2.0,2.8684210526315788,Kamara
Andrey Nascimento dos Santos,MID,Chelsea,0.0,2,0,0,-61,42,False,2.631578947368421,3.0,2.8157894736842106,6.0,2.8157894736842106,Santos
Andrey Nascimento dos Santos,MID,Chelsea,0.0,18,0,0,-61,42,True,2.631578947368421,3.0,2.8157894736842106,6.0,2.8157894736842106,Santos
Loris Karius,GK,Newcastle,0.0,17,0,0,-238,39,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.894736842105263,Karius
Joshua Duffus,MID,Brighton,0.0,3,0,0,-12,44,False,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.894736842105263,Duffus
Bart Verbruggen,GK,Brighton,2.3,3,1,2,5683,44,False,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.894736842105263,Verbruggen
Tahith Chong,MID,Luton,1.4,20,1,2,-3500,44,False,,,,,2.894736842105263,Chong
Morgan Sanson,MID,Aston Villa,0.0,7,0,0,-1,45,True,2.631578947368421,3.0,2.8157894736842106,2.0,2.8684210526315788,Sanson
Bernd Leno,GK,Fulham,2.2,8,1,3,-28303,48,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,9.0,2.8684210526315788,Leno
Josh Dasilva,MID,Brentford,0.0,9,0,0,-12,47,False,2.6842105263157894,3.1052631578947367,2.894736842105263,4.0,2.8684210526315788,Dasilva
Josh Bowler,MID,Nott'm Forest,0.0,13,0,0,0,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.736842105263157,Bowler
Bashir Humphreys,DEF,Chelsea,0.0,2,0,0,-1,40,False,2.631578947368421,3.0,2.8157894736842106,6.0,2.8157894736842106,Humphreys
Bashir Humphreys,DEF,Chelsea,0.0,18,0,0,-1,40,True,2.631578947368421,3.0,2.8157894736842106,6.0,2.8157894736842106,Humphreys
Oleksandr Zinchenko,DEF,Arsenal,0.0,18,0,0,-37847,50,False,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.8157894736842106,Zinchenko
Tyrese Francois,MID,Fulham,0.0,8,0,0,-14,44,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,9.0,2.8684210526315788,Francois
Callum Wilson,FWD,Newcastle,7.8,17,0,5,2908,78,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.894736842105263,Wilson
Allan Saint-Maximin,MID,Newcastle,0.0,17,0,0,-2,60,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.894736842105263,Saint-Maximin
Lewis Orford,MID,West Ham,0.0,11,0,0,12,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,19.0,2.894736842105263,Orford
Han-Noah Massengo,MID,Burnley,0.0,14,0,0,-6,49,False,,,,,2.8421052631578947,Massengo
Zeki Amdouni,FWD,Burnley,6.6,14,0,7,-782,51,False,,,,,2.8421052631578947,Amdouni
Steven Alzate,MID,Brighton,0.0,3,0,0,-13,44,False,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.894736842105263,Alzate
Jóhann Berg Gudmundsson,MID,Burnley,0.2,14,0,1,21,48,False,,,,,2.8421052631578947,Gudmundsson
Tim Krul,GK,Luton,0.0,20,0,0,-43,44,False,,,,,2.894736842105263,Krul
Keinan Davis,FWD,Aston Villa,0.0,7,0,0,-14,49,True,2.631578947368421,3.0,2.8157894736842106,2.0,2.8684210526315788,Davis
Bruno Borges Fernandes,MID,Man Utd,18.1,6,1,4,652122,84,True,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.8157894736842106,Fernandes
Hamed Traorè,MID,Bournemouth,0.0,5,0,0,-3,47,True,2.6842105263157894,3.1052631578947367,2.894736842105263,3.0,2.894736842105263,Traorè
Jeremy Sarmiento Morante,MID,Brighton,0.0,3,0,0,-1,45,False,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.894736842105263,Morante
Issa Kaboré,DEF,Luton,0.0,20,0,0,-19704,40,False,,,,,2.894736842105263,Kaboré
Sam Surridge,FWD,Nott'm Forest,0.0,13,0,0,-38,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.736842105263157,Surridge
Reece Burke,DEF,Luton,7.0,20,1,4,-1354,40,False,,,,,2.894736842105263,Burke
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,10,0,0,-9,45,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,7.0,2.894736842105263,Rak-Sakyi
Clément Lenglet,DEF,Aston Villa,0.0,7,0,0,-1049,45,True,2.631578947368421,3.0,2.8157894736842106,2.0,2.8684210526315788,Lenglet
Gabriel Fernando de Jesus,FWD,Arsenal,0.0,18,0,0,-17780,77,False,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.8157894736842106,Jesus
Hannes Delcroix,DEF,Burnley,0.0,14,0,0,-38,40,False,,,,,2.8421052631578947,Delcroix
Dara O'Shea,DEF,Burnley,2.9,14,1,2,-2252,44,False,,,,,2.8421052631578947,O'Shea
Eric Dier,DEF,Spurs,0.0,1,0,0,-162,42,True,2.631578947368421,3.0,2.8157894736842106,18.0,2.736842105263157,Dier
Eric Dier,DEF,Spurs,0.0,7,0,0,-162,42,False,2.631578947368421,3.0,2.8157894736842106,18.0,2.8684210526315788,Dier
Kaide Gordon,MID,Liverpool,0.0,19,0,0,-2,45,False,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.894736842105263,Gordon
Joel Ward,DEF,Crystal Palace,0.0,10,0,0,-140,45,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,7.0,2.894736842105263,Ward
Harvey Barnes,MID,Newcastle,4.7,17,0,4,-22,62,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.894736842105263,Barnes
Cesare Casadei,MID,Chelsea,0.0,2,0,1,-4,45,False,2.631578947368421,3.0,2.8157894736842106,6.0,2.8157894736842106,Casadei
Cesare Casadei,MID,Chelsea,0.2,18,0,1,-4,45,True,2.631578947368421,3.0,2.8157894736842106,6.0,2.8157894736842106,Casadei
Mateo Kovačić,MID,Man City,1.8,16,0,1,-151,46,False,2.526315789473684,2.9473684210526314,2.736842105263157,13.0,2.894736842105263,Kovačić
Jayden Danns,FWD,Liverpool,0.0,19,0,0,-78,43,False,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.894736842105263,Danns
Ashley Young,DEF,Everton,1.7,4,1,7,-745,44,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,8.0,2.894736842105263,Young
Aaron Cresswell,DEF,West Ham,0.0,11,0,0,-243,42,True,2.6842105263157894,3.1052631578947367,2.894736842105263,19.0,2.894736842105263,Cresswell
Sergio Reguilón,DEF,Brentford,5.2,9,1,1,33203,45,False,2.6842105263157894,3.1052631578947367,2.894736842105263,4.0,2.8684210526315788,Reguilón
Morgan Gibbs-White,MID,Nott'm Forest,3.9,13,1,2,-21999,57,True,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.736842105263157,Gibbs-White
Raphaël Varane,DEF,Man Utd,0.0,6,0,0,-3221,49,True,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.8157894736842106,Varane
Igor Julio dos Santos de Paulo,DEF,Brighton,1.3,3,1,1,79,43,False,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.894736842105263,Paulo
Brandon Williams,DEF,Man Utd,0.0,6,0,0,-28,40,True,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.8157894736842106,Williams
Hugo Lloris,GK,Spurs,0.0,1,0,0,-183,47,True,2.631578947368421,3.0,2.8157894736842106,18.0,2.736842105263157,Lloris
Hugo Lloris,GK,Spurs,0.0,7,0,0,-183,47,False,2.631578947368421,3.0,2.8157894736842106,18.0,2.8684210526315788,Lloris
Fabian Schär,DEF,Newcastle,0.4,17,1,1,397669,57,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.894736842105263,Schär
Orel Mangala,MID,Nott'm Forest,0.0,13,0,0,-12,50,True,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.736842105263157,Mangala
Dermot Mee,GK,Man Utd,0.0,6,0,0,24,40,True,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.8157894736842106,Mee
Noha Lemina,MID,Wolves,0.0,12,0,0,-119,50,True,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.763157894736842,Lemina
Frederico Rodrigues de Paula Santos,MID,Man Utd,0.0,6,0,0,-3,50,True,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.8157894736842106,Santos
Joe Gauci,GK,Aston Villa,0.0,7,0,0,20,39,True,2.631578947368421,3.0,2.8157894736842106,2.0,2.8684210526315788,Gauci
Marek Rodák,GK,Fulham,0.0,8,0,0,-279,39,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,9.0,2.8684210526315788,Rodák
Shandon Baptiste,MID,Brentford,0.0,9,0,0,-1592,43,False,2.6842105263157894,3.1052631578947367,2.894736842105263,4.0,2.8684210526315788,Baptiste
Michał Karbownik,DEF,Brighton,0.0,3,0,0,-1,40,False,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.894736842105263,Karbownik
Mason Burstow,FWD,Chelsea,0.0,2,0,0,-10,45,False,2.631578947368421,3.0,2.8157894736842106,6.0,2.8157894736842106,Burstow
Mason Burstow,FWD,Chelsea,0.0,18,0,0,-10,45,True,2.631578947368421,3.0,2.8157894736842106,6.0,2.8157894736842106,Burstow
André Onana,GK,Man Utd,3.9,6,1,4,60485,50,True,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.8157894736842106,Onana
Julián Álvarez,FWD,Man City,3.3,16,1,2,72489,64,False,2.526315789473684,2.9473684210526314,2.736842105263157,13.0,2.894736842105263,Álvarez
Maxwel Cornet,MID,West Ham,0.0,11,0,0,-16,52,True,2.6842105263157894,3.1052631578947367,2.894736842105263,19.0,2.894736842105263,Cornet
Terence Kongolo,DEF,Fulham,0.0,8,0,0,-30,40,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,9.0,2.8684210526315788,Kongolo
Caoimhin Kelleher,GK,Liverpool,0.0,19,0,0,-77050,38,False,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.894736842105263,Kelleher
Ivan Neves Abreu Cavaleiro,MID,Fulham,0.0,8,0,0,0,50,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,9.0,2.8684210526315788,Cavaleiro
Chris Mepham,DEF,Bournemouth,0.0,5,0,0,-567,43,True,2.6842105263157894,3.1052631578947367,2.894736842105263,3.0,2.894736842105263,Mepham
Facundo Buonanotte,MID,Brighton,5.4,3,1,2,-333,47,False,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.894736842105263,Buonanotte
Samuel Bastien,MID,Burnley,0.0,14,0,0,-1,49,False,,,,,2.8421052631578947,Bastien
John Fleck,MID,Sheffield Utd,0.0,15,0,0,-2,49,False,,,,,2.8157894736842106,Fleck
Rodrigo Muniz Carvalho,FWD,Fulham,11.4,8,1,6,-97207,45,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,9.0,2.8684210526315788,Carvalho
Arijanet Muric,GK,Burnley,7.4,14,1,8,517,43,False,,,,,2.8421052631578947,Muric
Samy Chouchane,MID,Brighton,0.0,3,0,0,-2,45,False,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.894736842105263,Chouchane
Josh Cullen,MID,Burnley,4.1,14,1,1,-578,50,False,,,,,2.8421052631578947,Cullen
Ishé Samuels-Smith,DEF,Chelsea,0.0,2,0,0,-5,40,False,2.631578947368421,3.0,2.8157894736842106,6.0,2.8157894736842106,Samuels-Smith
Ishé Samuels-Smith,DEF,Chelsea,0.0,18,0,0,-5,40,True,2.631578947368421,3.0,2.8157894736842106,6.0,2.8157894736842106,Samuels-Smith
Thomas Strakosha,GK,Brentford,0.0,9,0,0,-5993,39,False,2.6842105263157894,3.1052631578947367,2.894736842105263,4.0,2.8684210526315788,Strakosha
Fábio Ferreira Vieira,MID,Arsenal,0.0,18,0,0,-32,54,False,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.8157894736842106,Vieira
Michael Ndiweni,FWD,Newcastle,0.0,17,0,0,-9,44,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.894736842105263,Ndiweni
Cheick Doucouré,MID,Crystal Palace,0.0,10,0,0,-14,48,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,7.0,2.894736842105263,Doucouré
Joe Hodge,MID,Wolves,0.0,12,0,0,-24,44,True,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.763157894736842,Hodge
Omari Forson,MID,Man Utd,0.0,6,0,0,-30,44,True,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.8157894736842106,Forson
Joel Matip,DEF,Liverpool,0.0,19,0,0,-94,48,False,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.894736842105263,Matip
Callum Scanlon,DEF,Liverpool,0.0,19,0,0,-18,39,False,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.894736842105263,Scanlon
Davinson Sánchez,DEF,Spurs,0.0,1,0,0,-12,44,True,2.631578947368421,3.0,2.8157894736842106,18.0,2.736842105263157,Sánchez
Davinson Sánchez,DEF,Spurs,0.0,7,0,0,-12,44,False,2.631578947368421,3.0,2.8157894736842106,18.0,2.8684210526315788,Sánchez
Dominic Dos Santos Martins,MID,Luton,0.0,20,0,0,-14,45,False,,,,,2.894736842105263,Martins
Craig Dawson,DEF,Wolves,0.0,12,0,0,-8190,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.763157894736842,Dawson
Toti António Gomes,DEF,Wolves,7.8,12,1,11,-4844,44,True,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.763157894736842,Gomes
Nayef Aguerd,DEF,West Ham,0.0,11,0,0,-1069,44,True,2.6842105263157894,3.1052631578947367,2.894736842105263,19.0,2.894736842105263,Aguerd
Diogo Dalot Teixeira,DEF,Man Utd,0.8,6,1,2,112526,52,True,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.8157894736842106,Teixeira
Amadou Onana,MID,Everton,1.2,4,0,1,-209,47,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,8.0,2.894736842105263,Onana
Adrián San Miguel del Castillo,GK,Liverpool,0.0,19,0,0,-127,39,False,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.894736842105263,Castillo
Youssef Ramalho Chermiti,FWD,Everton,4.3,4,1,2,-15,48,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,8.0,2.894736842105263,Chermiti
Bukayo Saka,MID,Arsenal,10.9,18,1,12,-477482,90,False,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.8157894736842106,Saka
Ben Mee,DEF,Brentford,0.0,9,0,0,-2096,48,False,2.6842105263157894,3.1052631578947367,2.894736842105263,4.0,2.8684210526315788,Mee
