chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,roi,position
,,208706,0,0,0,0,0,3,3.3,,0,Bruno,0.0,394,False,,,6.5,208706.jpg,4.1,Guimarães Rodriguez Moura,2.9,False,,a,15,4,153,0,0,0,0,0.0,23.5,Bruno G.,3264,7,9,10,60,0,0,0,8,0,0,15,691,968.4,948.7,489.0,241.0,37,4.91,6.20,11.11,58.64,17,9,17,14,63,39,18,14,2.0,,,,,,0.14,0.0,0.17,0.31,1.62,1.65,49,30,521,217,43,24,111,35,1.02,0.28,235.3846153846154,MID
,,78916,0,0,0,0,0,2,2.9,,0,Dan,0.0,395,False,,,4.5,78916.jpg,2.9,Burn,24.1,False,,a,15,4,97,0,0,0,0,0.0,21.6,Burn,2725,2,2,8,45,0,0,0,4,0,0,4,493,656.4,153.8,286.0,109.7,32,3.35,1.12,4.47,46.22,67,21,210,60,116,8,120,25,,,,,,,0.11,0.0,0.04,0.15,1.53,1.49,320,50,91,60,158,40,14,4,1.06,0.26,215.55555555555554,DEF
,,67089,0,0,0,0,0,1,3.2,,0,Martin,0.0,396,False,,,4.5,67089.jpg,3.3,Dúbravka,1.5,False,,a,15,4,75,0,0,0,0,0.0,16.7,Dúbravka,1984,0,0,4,42,0,1,0,1,0,88,3,426,661.0,10.0,0.0,67.2,22,0.00,0.00,0.00,44.34,65,12,349,8,431,31,209,12,,,,,,,0.0,3.99,0.0,0.0,2.01,1.91,318,14,89,30,100,18,144,22,1.0,0.18,166.66666666666666,GKP
,,90105,0,0,0,0,0,3,2.5,,0,Ryan,0.0,397,False,,,5.0,90105.jpg,0.0,Fraser,0.0,False,,a,15,4,0,0,0,0,0,0.0,0.0,Fraser,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,522,219,519,219,515,219,523,219,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,173,107,283,67,522,219,551,235,0.0,0.0,0.0,MID
,,232826,0,0,0,0,0,3,3.6,,0,Anthony,0.0,398,False,,,7.5,232826.jpg,5.2,Gordon,36.9,False,,a,15,4,183,0,0,0,0,0.0,24.4,Gordon,2896,11,16,12,48,0,0,0,10,1,0,14,594,822.6,843.7,905.0,256.7,34,10.03,5.40,15.42,51.73,35,14,25,20,19,10,15,11,,,,,3.0,,0.31,0.0,0.17,0.48,1.61,1.49,19,12,560,245,14,11,5,2,1.06,0.37,244.0,MID
,,487838,0,0,0,0,0,2,2.9,,0,Lewis,0.0,399,False,,,4.5,487838.jpg,2.1,Hall,0.5,False,,a,15,4,38,0,0,0,0,0.0,8.4,Hall,773,1,0,2,12,0,0,0,2,0,0,3,171,194.8,69.1,85.0,34.9,8,0.35,0.72,1.07,13.10,274,102,283,98,251,84,296,106,,,,,,,0.04,0.0,0.08,0.12,1.53,1.4,453,133,224,143,260,89,244,90,0.93,0.23,84.44444444444444,DEF
,,153127,0,0,0,0,0,3,2.0,,0,Isaac,0.0,400,False,,,4.5,153127.jpg,0.0,Hayden,0.1,False,,a,15,4,0,0,0,0,0,0.0,0.0,Hayden,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,468,189,463,190,446,182,471,190,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,351,199,122,3,470,190,530,216,0.0,0.0,0.0,MID
,,219168,0,0,0,0,0,4,3.6,,0,Alexander,0.0,401,False,,,8.5,219168.jpg,5.7,Isak,54.6,False,,a,15,4,172,0,0,0,0,0.0,20.2,Isak,2253,21,4,7,41,0,0,1,1,0,0,23,645,877.4,362.5,1054.0,229.3,27,20.22,2.68,22.90,43.41,26,4,104,13,13,6,23,8,,,,,2.0,,0.81,0.0,0.11,0.92,1.73,1.64,11,3,568,66,8,3,3,2,1.08,0.28,202.35294117647058,FWD
,,114243,0,0,0,0,0,3,3.0,,0,Jacob,0.0,402,False,,,5.5,114243.jpg,3.9,Murphy,0.2,False,,a,15,4,82,0,0,0,0,0.0,14.9,J.Murphy,1184,3,8,5,21,0,0,0,1,0,0,4,312,377.8,453.4,270.0,110.0,14,2.23,3.35,5.58,18.42,177,74,73,55,121,79,119,72,,,,,,,0.17,0.0,0.25,0.42,1.4,1.6,102,61,429,163,50,27,385,123,1.06,0.38,149.09090909090907,MID
,,180974,0,0,0,0,0,3,3.2,,0,Joelinton Cássio,0.0,403,False,,,6.0,180974.jpg,2.2,Apolinário de Lira,0.4,False,,a,15,4,45,0,0,0,0,0.0,7.5,Joelinton,1276,2,1,3,23,0,0,0,6,0,0,3,209,295.2,314.9,206.0,81.6,15,2.82,1.09,3.91,25.30,226,93,118,80,152,90,177,92,,,,,,,0.2,0.0,0.08,0.28,1.78,1.62,75,50,495,202,251,105,280,93,1.06,0.21,75.0,MID
,,235530,0,0,0,0,0,2,2.9,,0,Lloyd,0.0,404,False,,,4.5,235530.jpg,2.1,Kelly,0.2,False,,a,15,4,48,0,0,0,0,0.0,10.7,Kelly,1553,0,1,4,32,0,0,0,2,0,0,5,293,279.0,141.8,48.0,46.9,17,0.34,0.77,1.11,25.04,238,88,217,65,289,99,256,88,,,,,,,0.02,0.0,0.04,0.06,1.45,1.85,410,114,181,124,259,88,366,138,0.99,0.23,106.66666666666666,DEF
,,111773,0,0,0,0,0,2,2.9,,0,Emil,0.0,405,False,,,4.5,111773.jpg,1.9,Krafth,0.1,False,,a,15,4,33,0,0,0,0,0.0,7.3,Krafth,909,0,0,3,15,0,0,0,2,0,0,1,187,164.2,145.4,28.0,33.8,8,0.20,0.76,0.96,12.94,294,107,215,64,316,113,299,108,,,,,,,0.02,0.0,0.08,0.1,1.28,1.49,342,63,113,73,285,96,452,183,0.79,0.3,73.33333333333333,DEF
,,564510,0,0,0,0,0,3,2.0,,0,Garang,0.0,406,False,,,4.5,564510.jpg,0.0,Kuol,0.0,False,,a,15,4,0,0,0,0,0,0.0,0.0,Kuol,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,517,214,514,214,508,213,518,214,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,493,250,264,54,517,214,557,241,0.0,0.0,0.0,MID
,,194799,0,0,0,0,0,2,2.0,,0,Jamal,0.0,408,False,,,4.0,194799.jpg,0.0,Lewis,0.4,False,,a,15,4,0,0,0,0,0,0.0,0.0,Lewis,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,419,146,409,146,383,144,422,146,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,527,157,27,16,421,145,298,112,0.0,0.0,0.0,DEF
,,441191,0,0,0,0,0,2,2.9,,0,Tino,0.0,409,False,,,4.5,441191.jpg,1.7,Livramento,1.2,False,,a,15,4,45,0,0,0,0,0.0,10.0,Livramento,1302,1,0,2,27,0,0,0,1,0,0,4,253,292.0,193.9,96.0,58.4,12,0.38,0.83,1.21,28.63,229,86,184,48,240,76,227,71,,,,,,,0.03,0.0,0.06,0.09,1.98,1.87,424,121,195,131,311,110,166,60,0.83,0.14,100.0,DEF
,,180135,0,0,0,0,0,3,2.5,,0,Sean,0.0,410,False,,,5.0,180135.jpg,3.1,Longstaff,0.9,False,,a,15,4,110,0,0,0,0,0.0,22.0,Longstaff,2742,6,3,10,50,0,0,0,7,0,0,3,418,550.0,357.1,479.0,138.8,30,6.76,2.80,9.56,51.59,99,37,109,75,66,42,87,57,,,,,,,0.22,0.0,0.09,0.31,1.69,1.64,203,127,313,87,134,58,188,61,0.98,0.33,220.0,MID
,,111452,0,0,0,0,0,1,3.2,,0,Odysseas,0.0,412,False,,,4.5,111452.jpg,2.4,Vlachodimos,0.2,False,,a,15,4,12,0,0,0,0,0.0,2.7,Odysseas,450,0,0,1,12,0,0,0,0,0,10,0,79,101.8,10.0,0.0,11.2,5,0.00,0.01,0.01,7.48,322,29,352,11,441,39,354,29,,,,,,,0.0,2.0,0.0,0.0,1.5,2.4,340,22,111,38,210,29,364,55,1.0,0.2,26.666666666666664,GKP
,,98747,0,0,0,0,0,1,4.1,,0,Nick,0.0,413,False,,,5.0,98747.jpg,3.8,Pope,5.7,False,,a,15,4,57,0,0,0,0,0.0,11.4,Pope,1345,0,0,6,16,0,0,0,1,0,43,1,279,323.0,0.0,4.0,32.7,15,0.02,0.00,0.02,15.92,211,22,520,60,352,1,301,22,,,,,,,0.0,2.88,0.0,0.0,1.07,1.07,175,6,285,55,55,5,70,12,1.0,0.4,114.0,GKP
,,19236,0,0,0,0,0,1,2.0,,0,John,0.0,414,False,,,4.0,19236.jpg,0.0,Ruddy,0.2,False,,a,15,4,0,0,0,0,0,0.0,0.0,Ruddy,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,402,35,389,19,362,3,405,35,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,502,39,2,2,404,35,356,53,0.0,0.0,0.0,GKP
,,119471,0,0,0,0,0,2,3.8,,0,Fabian,0.0,415,False,,,5.5,119471.jpg,3.4,Schär,7.6,False,,a,15,4,123,0,0,0,0,0.0,22.4,Schär,3055,4,3,9,58,0,0,0,5,0,0,12,629,826.6,166.7,278.0,127.4,35,2.47,1.41,3.87,58.64,33,7,204,56,119,10,97,15,,,2.0,,,,0.07,0.0,0.04,0.11,1.73,1.71,104,11,431,177,90,17,53,20,1.03,0.27,223.63636363636363,DEF
,,169359,0,0,0,0,0,2,2.0,,0,Matt,0.0,416,False,,,4.0,169359.jpg,0.7,Targett,0.5,False,,a,15,4,2,0,0,0,0,0.0,0.5,Targett,77,0,0,0,4,0,0,0,1,0,0,0,15,9.2,11.9,0.0,2.2,1,0.00,0.01,0.01,1.77,378,131,345,128,376,139,379,131,,,,,,,0.0,0.0,0.01,0.01,2.07,4.68,519,151,19,10,399,132,250,94,1.17,0.0,5.0,DEF
,,77794,0,0,0,0,0,2,4.2,,0,Kieran,0.0,418,False,,,6.0,77794.jpg,4.0,Trippier,14.8,False,,a,15,4,111,0,0,0,0,0.0,18.5,Trippier,2235,1,10,6,43,0,0,0,5,0,0,20,589,719.0,1028.5,102.0,185.2,26,0.65,6.97,7.62,40.26,51,14,9,1,236,73,42,3,1.0,,1.0,,,,0.03,0.0,0.28,0.31,1.62,1.73,70,3,490,184,47,7,22,8,1.05,0.24,185.0,DEF
,,461484,0,0,0,0,0,3,2.0,,0,Joe,0.0,419,False,,,4.5,461484.jpg,0.8,White,0.3,False,,a,15,4,3,0,0,0,0,0.0,0.7,White,12,0,0,0,0,0,0,0,1,0,0,0,9,0.8,1.1,0.0,0.1,0,0.00,0.00,0.00,0.24,398,185,371,181,481,192,400,185,,,,,,,0.0,0.0,0.0,0.0,1.8,0.0,438,215,209,19,394,184,333,108,0.0,0.0,6.666666666666666,MID
,,200089,0,0,0,0,0,3,2.5,,0,Joe,0.0,420,False,,,5.0,200089.jpg,2.0,Willock,0.2,False,,a,15,4,18,0,0,0,0,0.0,3.6,Willock,415,1,0,1,9,0,0,0,0,0,0,0,60,89.8,92.5,106.0,28.8,5,0.88,0.57,1.45,8.03,329,142,264,145,230,124,310,140,,,,,,,0.19,0.0,0.12,0.31,1.74,1.95,208,131,318,91,276,115,431,143,1.08,0.22,36.0,MID
,,75115,0,0,0,0,0,4,3.2,,0,Callum,0.0,421,False,,,7.0,75115.jpg,3.5,Wilson,0.6,False,,a,15,4,69,0,0,0,0,0.0,9.9,Wilson,981,9,1,6,15,0,0,0,3,0,0,4,246,366.2,110.3,563.0,103.2,9,8.96,0.54,9.50,13.12,183,19,250,31,56,22,131,23,,,,,1.0,,0.82,0.0,0.05,0.87,1.2,1.38,24,11,541,53,83,16,226,40,0.83,0.55,98.57142857142858,FWD
,,578512,0,0,0,0,0,2,2.0,,0,Miodrag,0.0,574,False,,,4.0,578512.jpg,0.0,Pivaš,0.1,False,,a,15,4,0,0,0,0,0,0.0,0.0,Pivas,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,458,171,449,171,425,171,461,171,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,574,189,74,48,459,169,543,187,0.0,0.0,0.0,DEF
,,159506,0,0,0,0,0,2,1.9,,0,Ola,0.0,422,False,,,4.5,159506.jpg,2.0,Aina,0.7,False,,a,16,17,45,0,0,0,0,0.0,10.0,Aina,1690,1,1,2,39,0,0,0,3,0,0,2,289,312.0,181.7,49.0,54.4,20,0.34,1.01,1.35,29.01,217,81,189,49,288,98,238,75,,,,,,,0.02,0.0,0.05,0.07,1.54,2.08,355,70,126,80,272,94,210,74,1.07,0.11,100.0,DEF
,,215379,0,0,0,0,0,3,1.5,,0,Elliot,0.0,423,False,,,5.0,215379.jpg,2.0,Anderson,0.2,False,,a,16,17,42,0,0,0,0,0.0,8.4,Anderson,1018,0,2,5,14,0,0,0,3,0,0,3,144,187.4,223.7,201.0,61.1,10,1.63,1.25,2.88,12.49,281,119,165,107,153,91,218,107,,,,,,,0.14,0.0,0.11,0.25,1.1,1.24,225,143,335,103,278,117,409,133,0.88,0.44,84.0,MID
,,210156,0,0,0,0,0,4,2.0,,0,Taiwo,0.0,424,False,,,6.0,210156.jpg,3.4,Awoniyi,1.3,False,,a,16,17,67,0,0,0,0,0.0,11.2,Awoniyi,1036,6,3,3,21,0,0,0,2,0,0,5,247,303.2,134.4,308.0,74.2,12,4.85,0.90,5.75,15.61,221,26,226,28,113,31,195,30,,,,,,,0.42,0.0,0.08,0.5,1.36,1.82,77,22,497,46,96,18,155,29,1.04,0.26,111.66666666666667,FWD
,,90585,0,0,0,0,0,2,1.9,,0,Willy,0.0,425,False,,,4.5,90585.jpg,2.9,Boly,0.4,False,,a,16,17,58,0,0,0,0,0.0,12.9,Boly,1437,2,1,3,26,0,0,0,1,1,0,7,275,480.0,100.5,200.0,78.1,18,1.56,0.77,2.33,26.30,134,42,260,84,154,30,185,52,,,,,,,0.1,0.0,0.05,0.15,1.65,1.63,327,54,98,64,159,41,307,117,1.13,0.19,128.88888888888889,DEF
,,245830,0,0,0,0,0,3,1.0,,0,Josh,0.0,426,False,,,4.5,245830.jpg,0.0,Bowler,0.1,False,,a,16,17,0,0,0,0,0,0.0,0.0,Bowler,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,487,195,485,196,471,188,490,196,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,418,207,189,11,489,196,505,193,0.0,0.0,0.0,MID
,,475123,0,0,0,0,0,1,2.2,,0,Carlos Miguel,0.0,427,False,,,4.5,475123.jpg,0.0,dos Santos Pereira,0.9,False,,a,16,17,0,0,0,0,0,0.0,0.0,C.Miguel,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,499,63,498,59,485,53,502,63,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,447,36,218,52,501,63,184,29,0.0,0.0,0.0,GKP
,,569014,0,0,0,0,0,3,1.0,,0,Eric,0.0,428,False,,,4.5,569014.jpg,0.0,da Silva Moreira,0.1,False,,a,16,17,0,0,0,0,0,0.0,0.0,Da Silva Moreira,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,518,215,515,215,509,214,519,215,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,494,251,265,55,518,215,500,189,0.0,0.0,0.0,MID
,,513046,0,0,0,0,0,3,1.5,,0,Danilo,0.0,429,False,,,5.0,513046.jpg,2.2,dos Santos de Oliveira,0.1,False,,a,16,17,65,0,0,0,0,0.0,13.0,Danilo,1787,2,2,1,42,0,0,0,4,0,0,4,302,368.0,277.6,137.0,78.1,20,1.82,0.94,2.76,28.60,182,78,138,91,198,108,186,97,3.0,,,,,,0.09,0.0,0.05,0.14,1.44,2.12,295,188,405,148,248,102,494,183,1.01,0.05,130.0,MID
,,230251,0,0,0,0,0,4,1.4,,0,Emmanuel,0.0,430,False,,,5.0,230251.jpg,0.0,Dennis,0.3,False,,a,16,17,0,0,0,0,0,0.0,0.0,Dennis,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,532,52,531,53,529,53,533,53,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,238,46,348,13,532,53,336,53,0.0,0.0,0.0,FWD
,,250199,0,0,0,0,0,3,1.5,,0,Nicolás,0.0,431,False,,,5.0,250199.jpg,2.6,Domínguez,0.1,False,,a,16,17,67,0,0,0,0,0.0,13.4,Dominguez,1489,2,2,6,27,0,0,0,4,0,0,6,276,340.4,176.2,187.0,70.6,19,1.30,1.14,2.44,21.20,195,83,196,120,161,96,205,104,,,,,,,0.08,0.0,0.07,0.15,1.28,1.63,251,159,361,119,190,79,533,219,1.15,0.36,134.0,MID
,,449434,0,0,0,0,0,3,2.0,,0,Anthony,0.0,432,False,,,5.5,449434.jpg,3.3,Elanga,3.2,False,,a,16,17,119,0,0,0,0,0.0,21.6,Elanga,2424,5,9,2,47,0,0,0,1,0,0,5,386,536.4,441.6,618.0,159.2,25,6.20,4.04,10.24,39.39,105,40,75,57,48,28,63,46,,,,,,,0.23,0.0,0.15,0.38,1.46,1.75,146,88,473,190,108,47,104,33,0.93,0.07,216.36363636363635,MID
,,222531,0,0,0,0,0,3,2.3,,0,Morgan,0.0,433,False,,,6.5,222531.jpg,3.8,Gibbs-White,6.6,False,,a,16,17,142,0,0,0,0,0.0,21.8,Gibbs-White,3156,5,12,5,59,0,0,0,9,0,0,13,563,703.2,1155.2,495.0,235.6,35,6.65,6.79,13.44,49.08,53,20,7,7,60,37,21,15,2.0,,1.0,,1.0,,0.19,0.0,0.19,0.38,1.4,1.68,54,35,526,222,59,31,61,21,1.0,0.14,218.46153846153845,MID
,,209046,0,0,0,0,0,3,2.0,,0,Callum,0.0,434,False,,,5.5,209046.jpg,3.8,Hudson-Odoi,5.2,False,,a,16,17,109,0,0,0,0,0.0,19.8,Hudson-Odoi,1846,8,2,2,41,0,0,0,0,0,0,14,371,489.0,514.2,444.0,145.0,20,2.65,2.02,4.67,28.38,130,58,60,47,71,46,80,52,,,,,,,0.13,0.0,0.1,0.23,1.38,2.0,127,76,454,178,58,30,77,25,0.98,0.1,198.18181818181816,MID
,,244930,0,0,0,0,0,3,1.0,,0,Alex,0.0,435,False,,,4.5,244930.jpg,0.0,Mighten,0.0,False,,a,16,17,0,0,0,0,0,0.0,0.0,Mighten,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,486,194,484,195,470,187,489,195,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,416,206,187,10,488,195,549,233,0.0,0.0,0.0,MID
,,575476,0,0,0,0,0,2,1.9,,0,Murillo,0.0,436,False,,,4.5,575476.jpg,1.8,Santiago Costa dos Santos,1.2,False,,a,16,17,58,0,0,0,0,0.0,12.9,Murillo,2790,0,2,3,56,1,0,0,5,0,0,1,451,678.4,115.0,164.0,95.8,32,1.78,0.64,2.42,42.99,58,17,243,76,174,42,149,38,,,,,,,0.06,0.0,0.02,0.08,1.39,1.81,497,141,268,151,298,104,168,62,1.03,0.1,128.88888888888889,DEF
,,215136,0,0,0,0,0,2,1.9,,0,Neco,0.0,437,False,,,4.5,215136.jpg,1.5,Williams,0.4,False,,a,16,17,39,0,0,0,0,0.0,8.7,N.Williams,1630,0,1,1,33,0,0,0,4,0,0,2,224,393.4,195.2,139.0,72.8,18,0.74,1.54,2.28,23.05,170,60,183,47,194,53,199,59,4.0,,3.0,,,,0.04,0.0,0.09,0.13,1.27,1.82,385,94,156,104,334,114,283,106,0.99,0.06,86.66666666666667,DEF
,,204822,0,0,0,0,0,2,1.9,,0,Omar,0.0,438,False,,,4.5,204822.jpg,0.0,Richards,0.1,False,,a,16,17,0,0,0,0,0,0.0,0.0,O.Richards,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,476,179,472,179,456,179,479,179,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,376,87,147,97,478,178,446,180,0.0,0.0,0.0,DEF
,,243345,0,0,0,0,0,3,1.5,,0,Lewis,0.0,439,False,,,5.0,243345.jpg,0.0,O'Brien,0.0,False,,a,16,17,0,0,0,0,0,0.0,0.0,O'Brien,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,534,229,533,229,531,229,535,229,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,242,154,352,114,534,229,566,249,0.0,0.0,0.0,MID
,,466404,0,0,0,0,0,2,1.9,,0,Andrew,0.0,440,False,,,4.5,466404.jpg,1.0,Omobamidele,0.1,False,,a,16,17,11,0,0,0,0,0.0,2.4,Omobamidele,782,0,0,0,15,1,0,0,2,0,0,0,94,148.6,25.1,16.0,18.9,8,0.14,0.02,0.16,11.77,300,109,328,121,333,124,335,118,,,,,,,0.02,0.0,0.0,0.02,1.35,1.73,443,127,214,137,368,128,453,184,0.92,0.0,24.444444444444443,DEF
,,210462,0,0,0,0,0,3,1.0,,0,Ibrahim,0.0,442,False,,,4.5,210462.jpg,1.5,Sangaré,1.5,False,,a,16,17,25,0,0,0,0,0.0,5.6,Sangaré,1031,0,0,4,16,0,0,0,6,0,0,0,89,168.8,112.9,43.0,32.5,13,0.67,0.40,1.07,14.75,291,125,246,139,293,153,302,137,,,,,,,0.06,0.0,0.03,0.09,1.29,1.4,380,202,151,6,333,149,147,48,1.13,0.35,55.55555555555556,MID
,,85633,0,0,0,0,0,1,2.2,,0,Matz,0.0,443,False,,,4.5,85633.jpg,2.1,Sels,1.2,False,,a,16,17,34,0,0,0,0,0.0,7.6,Sels,1440,0,0,1,27,0,0,0,1,0,37,1,206,293.2,10.0,0.0,30.3,16,0.00,0.09,0.09,20.50,228,24,351,10,435,35,306,24,,,,,,,0.0,2.31,0.01,0.01,1.28,1.69,325,18,96,34,256,32,165,24,1.0,0.06,75.55555555555556,GKP
,,114241,0,0,0,0,0,2,1.9,,0,Harry,0.0,444,False,,,4.5,114241.jpg,2.3,Toffolo,0.2,False,,a,16,17,52,0,0,0,0,0.0,11.6,Toffolo,1452,1,3,2,29,0,0,0,3,0,0,3,263,355.0,268.4,171.0,79.3,15,1.10,1.14,2.24,23.83,188,67,142,32,168,38,182,50,,,,,,,0.07,0.0,0.07,0.14,1.48,1.8,345,65,116,75,228,72,419,167,0.93,0.12,115.55555555555556,DEF
,,224068,0,0,0,0,0,1,1.0,,0,Matt,0.0,445,False,,,4.0,224068.jpg,2.5,Turner,24.7,False,,a,16,17,41,0,0,0,0,0.0,10.2,Turner,1530,0,0,2,28,0,0,0,2,0,55,0,278,379.6,0.0,0.0,37.9,17,0.00,0.00,0.00,25.43,176,21,420,33,394,17,287,21,,,,,,,0.0,3.24,0.0,0.0,1.5,1.65,539,53,39,16,197,26,12,1,1.0,0.12,102.5,GKP
,,201440,0,0,0,0,0,4,1.0,,0,Hwang,0.0,446,False,,,4.5,201440.jpg,0.0,Ui-jo,1.7,False,,a,16,17,0,0,0,0,0,0.0,0.0,Ui-jo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,474,47,470,49,454,49,477,49,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,374,61,145,2,476,49,138,24,0.0,0.0,0.0,FWD
,,60689,0,0,0,0,0,4,2.0,,0,Chris,0.0,447,False,,,6.0,60689.jpg,4.2,Wood,4.0,False,,a,16,17,131,0,0,0,0,0.0,21.8,Wood,1801,14,1,2,34,0,0,0,0,0,0,22,456,598.2,281.1,795.0,167.4,20,11.71,0.92,12.63,27.19,84,12,136,18,24,13,57,13,,,,,,,0.59,0.0,0.05,0.64,1.36,1.7,69,19,489,43,36,9,93,16,1.0,0.1,218.33333333333334,FWD
,,208912,0,0,0,0,0,2,1.9,,0,Joe,0.0,448,False,,,4.5,208912.jpg,1.9,Worrall,0.1,False,,a,16,17,13,0,0,0,0,0.0,2.9,Worrall,438,0,0,1,9,0,0,0,0,1,0,3,74,90.0,22.1,18.0,13.0,5,0.10,0.31,0.41,9.01,328,122,333,124,329,122,351,125,,,,,,,0.02,0.0,0.06,0.08,1.85,1.85,378,89,149,99,287,98,451,182,1.03,0.21,28.88888888888889,DEF
,,204968,0,0,0,0,0,3,1.5,,0,Ryan,0.0,449,False,,,5.0,204968.jpg,1.7,Yates,0.1,False,,a,16,17,59,0,0,0,0,0.0,11.8,Yates,1979,1,1,1,38,0,0,0,6,0,0,1,235,330.4,133.8,258.0,72.1,21,2.78,0.59,3.37,31.96,207,87,227,130,123,81,202,103,,,,,,,0.13,0.0,0.03,0.16,1.45,1.73,218,138,328,98,316,138,521,209,0.96,0.05,118.0,MID
,,227444,0,0,0,0,0,2,1.9,,0,Nikola,0.0,573,False,,,4.5,227444.jpg,0.0,Milenković,0.2,False,,a,16,17,0,0,0,0,0,0.0,0.0,Milenković,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,482,184,479,184,464,184,485,184,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,399,106,170,116,484,183,370,140,0.0,0.0,0.0,DEF
,,502697,0,0,0,0,0,3,0.5,,0,Carlos,0.0,450,False,,,5.0,502697.jpg,0.0,Alcaraz Durán,0.2,False,,a,17,20,0,0,0,0,0,0.0,0.0,Alcaraz,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,546,236,545,236,543,236,547,236,,,,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,292,185,402,145,546,236,388,124,0.0,0.0,0.0,MID
,,499724,0,0,0,0,0,3,0.0,,0,Samuel,0.0,451,False,,,4.5,499724.jpg,0.0,Amo-Ameyaw,0.1,False,,a,17,20,0,0,0,0,0,0.0,0.0,Amo-Ameyaw,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,505,205,504,206,495,202,508,206,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,469,232,240,36,507,206,454,151,0.0,0.0,0.0,MID
